Czas(s),EKG_Surowe(mV)
15.002,-0.405
15.003,-0.416
15.004,-0.425
15.005,-0.431
15.006,-0.431
15.007,-0.416
15.008,-0.393
15.009,-0.369
15.010,-0.335
15.011,-0.305
15.012,-0.274
15.013,-0.261
15.014,-0.234
15.015,-0.224
15.016,-0.214
15.017,-0.210
15.018,-0.214
15.019,-0.230
15.020,-0.290
15.021,-0.331
15.022,-0.369
15.023,-0.393
15.024,-0.421
15.025,-0.426
15.026,-0.425
15.027,-0.412
15.028,-0.390
15.029,-0.364
15.030,-0.326
15.031,-0.286
15.032,-0.255
15.033,-0.234
15.034,-0.229
15.035,-0.229
15.036,-0.244
15.037,-0.256
15.038,-0.282
15.039,-0.305
15.040,-0.366
15.041,-0.391
15.042,-0.412
15.043,-0.429
15.044,-0.446
15.045,-0.450
15.046,-0.449
15.047,-0.443
15.048,-0.424
15.049,-0.401
15.050,-0.362
15.051,-0.329
15.052,-0.294
15.053,-0.271
15.054,-0.256
15.055,-0.251
15.056,-0.251
15.057,-0.263
15.058,-0.281
15.059,-0.302
15.060,-0.356
15.061,-0.376
15.062,-0.404
15.063,-0.416
15.064,-0.421
15.065,-0.411
15.066,-0.386
15.067,-0.354
15.068,-0.310
15.069,-0.271
15.070,-0.228
15.071,-0.203
15.072,-0.181
15.073,-0.171
15.074,-0.176
15.075,-0.196
15.076,-0.217
15.077,-0.254
15.078,-0.291
15.079,-0.335
15.080,-0.407
15.081,-0.431
15.082,-0.436
15.083,-0.421
15.084,-0.391
15.085,-0.349
15.086,-0.301
15.087,-0.256
15.088,-0.212
15.089,-0.182
15.090,-0.149
15.091,-0.133
15.092,-0.131
15.093,-0.136
15.094,-0.151
15.095,-0.176
15.096,-0.209
15.097,-0.251
15.098,-0.289
15.099,-0.314
15.100,-0.343
15.101,-0.333
15.102,-0.321
15.103,-0.292
15.104,-0.264
15.105,-0.229
15.106,-0.195
15.107,-0.166
15.108,-0.130
15.109,-0.110
15.110,-0.096
15.111,-0.094
15.112,-0.104
15.113,-0.116
15.114,-0.139
15.115,-0.169
15.116,-0.191
15.117,-0.216
15.118,-0.246
15.119,-0.261
15.120,-0.271
15.121,-0.256
15.122,-0.244
15.123,-0.223
15.124,-0.194
15.125,-0.176
15.126,-0.152
15.127,-0.126
15.128,-0.104
15.129,-0.091
15.130,-0.090
15.131,-0.096
15.132,-0.116
15.133,-0.136
15.134,-0.176
15.135,-0.211
15.136,-0.249
15.137,-0.269
15.138,-0.271
15.139,-0.269
15.140,-0.221
15.141,-0.193
15.142,-0.147
15.143,-0.106
15.144,-0.070
15.145,-0.036
15.146,-0.024
15.147,-0.013
15.148,-0.024
15.149,-0.046
15.150,-0.070
15.151,-0.096
15.152,-0.121
15.153,-0.149
15.154,-0.168
15.155,-0.186
15.156,-0.194
15.157,-0.196
15.158,-0.188
15.159,-0.176
15.160,-0.144
15.161,-0.121
15.162,-0.105
15.163,-0.089
15.164,-0.066
15.165,-0.041
15.166,-0.024
15.167,-0.011
15.168,-0.006
15.169,-0.014
15.170,-0.026
15.171,-0.044
15.172,-0.061
15.173,-0.085
15.174,-0.102
15.175,-0.114
15.176,-0.109
15.177,-0.104
15.178,-0.089
15.179,-0.069
15.180,-0.016
15.181,0.009
15.182,0.028
15.183,0.031
15.184,0.029
15.185,0.015
15.186,-0.011
15.187,-0.036
15.188,-0.068
15.189,-0.109
15.190,-0.149
15.191,-0.195
15.192,-0.231
15.193,-0.270
15.194,-0.290
15.195,-0.306
15.196,-0.311
15.197,-0.304
15.198,-0.286
15.199,-0.260
15.200,-0.196
15.201,-0.181
15.202,-0.164
15.203,-0.164
15.204,-0.175
15.205,-0.201
15.206,-0.221
15.207,-0.246
15.208,-0.271
15.209,-0.296
15.210,-0.326
15.211,-0.349
15.212,-0.366
15.213,-0.371
15.214,-0.370
15.215,-0.369
15.216,-0.366
15.217,-0.351
15.218,-0.334
15.219,-0.309
15.220,-0.281
15.221,-0.282
15.222,-0.289
15.223,-0.296
15.224,-0.321
15.225,-0.331
15.226,-0.350
15.227,-0.366
15.228,-0.375
15.229,-0.386
15.230,-0.394
15.231,-0.404
15.232,-0.403
15.233,-0.404
15.234,-0.394
15.235,-0.388
15.236,-0.376
15.237,-0.370
15.238,-0.354
15.239,-0.336
15.240,-0.321
15.241,-0.309
15.242,-0.291
15.243,-0.281
15.244,-0.281
15.245,-0.294
15.246,-0.325
15.247,-0.349
15.248,-0.381
15.249,-0.412
15.250,-0.431
15.251,-0.449
15.252,-0.441
15.253,-0.421
15.254,-0.389
15.255,-0.349
15.256,-0.310
15.257,-0.269
15.258,-0.234
15.259,-0.209
15.260,-0.176
15.261,-0.181
15.262,-0.193
15.263,-0.211
15.264,-0.234
15.265,-0.266
15.266,-0.294
15.267,-0.330
15.268,-0.364
15.269,-0.384
15.270,-0.401
15.271,-0.406
15.272,-0.394
15.273,-0.381
15.274,-0.366
15.275,-0.341
15.276,-0.306
15.277,-0.274
15.278,-0.254
15.279,-0.241
15.280,-0.246
15.281,-0.284
15.282,-0.306
15.283,-0.341
15.284,-0.366
15.285,-0.389
15.286,-0.409
15.287,-0.411
15.288,-0.411
15.289,-0.406
15.290,-0.384
15.291,-0.366
15.292,-0.336
15.293,-0.301
15.294,-0.269
15.295,-0.233
15.296,-0.211
15.297,-0.190
15.298,-0.184
15.299,-0.181
15.300,-0.210
15.301,-0.261
15.302,-0.286
15.303,-0.312
15.304,-0.344
15.305,-0.356
15.306,-0.372
15.307,-0.386
15.308,-0.401
15.309,-0.391
15.310,-0.376
15.311,-0.344
15.312,-0.305
15.313,-0.271
15.314,-0.241
15.315,-0.216
15.316,-0.206
15.317,-0.205
15.318,-0.210
15.319,-0.226
15.320,-0.264
15.321,-0.274
15.322,-0.289
15.323,-0.307
15.324,-0.314
15.325,-0.321
15.326,-0.309
15.327,-0.304
15.328,-0.289
15.329,-0.274
15.330,-0.255
15.331,-0.226
15.332,-0.196
15.333,-0.174
15.334,-0.152
15.335,-0.142
15.336,-0.144
15.337,-0.151
15.338,-0.180
15.339,-0.207
15.340,-0.274
15.341,-0.294
15.342,-0.324
15.343,-0.331
15.344,-0.326
15.345,-0.309
15.346,-0.286
15.347,-0.261
15.348,-0.226
15.349,-0.191
15.350,-0.149
15.351,-0.114
15.352,-0.089
15.353,-0.071
15.354,-0.071
15.355,-0.085
15.356,-0.113
15.357,-0.163
15.358,-0.217
15.359,-0.276
15.360,-0.356
15.361,-0.365
15.362,-0.364
15.363,-0.335
15.364,-0.296
15.365,-0.250
15.366,-0.196
15.367,-0.151
15.368,-0.113
15.369,-0.074
15.370,-0.050
15.371,-0.031
15.372,-0.016
15.373,-0.006
15.374,0.010
15.375,0.011
15.376,-0.009
15.377,-0.028
15.378,-0.058
15.379,-0.101
15.380,-0.186
15.381,-0.209
15.382,-0.241
15.383,-0.256
15.384,-0.265
15.385,-0.251
15.386,-0.231
15.387,-0.209
15.388,-0.176
15.389,-0.144
15.390,-0.106
15.391,-0.074
15.392,-0.046
15.393,-0.036
15.394,-0.036
15.395,-0.046
15.396,-0.069
15.397,-0.089
15.398,-0.116
15.399,-0.147
15.400,-0.206
15.401,-0.211
15.402,-0.221
15.403,-0.211
15.404,-0.203
15.405,-0.181
15.406,-0.154
15.407,-0.130
15.408,-0.104
15.409,-0.085
15.410,-0.064
15.411,-0.059
15.412,-0.069
15.413,-0.090
15.414,-0.125
15.415,-0.166
15.416,-0.214
15.417,-0.264
15.418,-0.299
15.419,-0.324
15.420,-0.340
15.421,-0.329
15.422,-0.299
15.423,-0.266
15.424,-0.224
15.425,-0.185
15.426,-0.146
15.427,-0.109
15.428,-0.084
15.429,-0.065
15.430,-0.056
15.431,-0.064
15.432,-0.087
15.433,-0.115
15.434,-0.144
15.435,-0.181
15.436,-0.212
15.437,-0.234
15.438,-0.251
15.439,-0.256
15.440,-0.247
15.441,-0.233
15.442,-0.216
15.443,-0.193
15.444,-0.169
15.445,-0.139
15.446,-0.114
15.447,-0.094
15.448,-0.086
15.449,-0.086
15.450,-0.089
15.451,-0.101
15.452,-0.121
15.453,-0.144
15.454,-0.168
15.455,-0.190
15.456,-0.204
15.457,-0.223
15.458,-0.231
15.459,-0.244
15.460,-0.254
15.461,-0.217
15.462,-0.189
15.463,-0.146
15.464,-0.114
15.465,-0.094
15.466,-0.071
15.467,-0.061
15.468,-0.056
15.469,-0.066
15.470,-0.086
15.471,-0.109
15.472,-0.145
15.473,-0.184
15.474,-0.209
15.475,-0.225
15.476,-0.244
15.477,-0.241
15.478,-0.230
15.479,-0.221
15.480,-0.184
15.481,-0.131
15.482,-0.105
15.483,-0.083
15.484,-0.062
15.485,-0.052
15.486,-0.049
15.487,-0.056
15.488,-0.072
15.489,-0.101
15.490,-0.122
15.491,-0.149
15.492,-0.172
15.493,-0.193
15.494,-0.206
15.495,-0.206
15.496,-0.201
15.497,-0.193
15.498,-0.174
15.499,-0.154
15.500,-0.129
15.501,-0.120
15.502,-0.111
15.503,-0.109
15.504,-0.106
15.505,-0.095
15.506,-0.085
15.507,-0.071
15.508,-0.069
15.509,-0.071
15.510,-0.089
15.511,-0.109
15.512,-0.134
15.513,-0.166
15.514,-0.184
15.515,-0.191
15.516,-0.188
15.517,-0.181
15.518,-0.166
15.519,-0.146
15.520,-0.113
15.521,-0.109
15.522,-0.111
15.523,-0.114
15.524,-0.125
15.525,-0.149
15.526,-0.171
15.527,-0.199
15.528,-0.231
15.529,-0.264
15.530,-0.294
15.531,-0.311
15.532,-0.331
15.533,-0.341
15.534,-0.341
15.535,-0.331
15.536,-0.321
15.537,-0.296
15.538,-0.281
15.539,-0.260
15.540,-0.216
15.541,-0.205
15.542,-0.198
15.543,-0.199
15.544,-0.206
15.545,-0.224
15.546,-0.250
15.547,-0.281
15.548,-0.301
15.549,-0.330
15.550,-0.354
15.551,-0.366
15.552,-0.376
15.553,-0.374
15.554,-0.365
15.555,-0.346
15.556,-0.314
15.557,-0.286
15.558,-0.261
15.559,-0.242
15.560,-0.214
15.561,-0.211
15.562,-0.221
15.563,-0.250
15.564,-0.285
15.565,-0.330
15.566,-0.369
15.567,-0.409
15.568,-0.430
15.569,-0.446
15.570,-0.441
15.571,-0.426
15.572,-0.403
15.573,-0.367
15.574,-0.328
15.575,-0.284
15.576,-0.249
15.577,-0.209
15.578,-0.184
15.579,-0.164
15.580,-0.144
15.581,-0.160
15.582,-0.176
15.583,-0.209
15.584,-0.253
15.585,-0.291
15.586,-0.330
15.587,-0.366
15.588,-0.401
15.589,-0.422
15.590,-0.426
15.591,-0.416
15.592,-0.386
15.593,-0.346
15.594,-0.296
15.595,-0.249
15.596,-0.194
15.597,-0.149
15.598,-0.121
15.599,-0.104
15.600,-0.111
15.601,-0.130
15.602,-0.169
15.603,-0.206
15.604,-0.246
15.605,-0.290
15.606,-0.329
15.607,-0.365
15.608,-0.386
15.609,-0.404
15.610,-0.401
15.611,-0.389
15.612,-0.371
15.613,-0.347
15.614,-0.328
15.615,-0.301
15.616,-0.285
15.617,-0.276
15.618,-0.270
15.619,-0.275
15.620,-0.304
15.621,-0.329
15.622,-0.336
15.623,-0.335
15.624,-0.326
15.625,-0.291
15.626,-0.244
15.627,-0.171
15.628,-0.081
15.629,0.030
15.630,0.151
15.631,0.285
15.632,0.419
15.633,0.554
15.634,0.691
15.635,0.825
15.636,0.953
15.637,1.089
15.638,1.221
15.639,1.369
15.640,1.659
15.641,1.778
15.642,1.867
15.643,1.941
15.644,1.964
15.645,1.949
15.646,1.904
15.647,1.830
15.648,1.736
15.649,1.634
15.650,1.516
15.651,1.394
15.652,1.249
15.653,1.099
15.654,0.939
15.655,0.776
15.656,0.604
15.657,0.431
15.658,0.263
15.659,0.086
15.660,-0.251
15.661,-0.352
15.662,-0.468
15.663,-0.549
15.664,-0.611
15.665,-0.655
15.666,-0.671
15.667,-0.666
15.668,-0.650
15.669,-0.611
15.670,-0.581
15.671,-0.546
15.672,-0.514
15.673,-0.491
15.674,-0.468
15.675,-0.456
15.676,-0.456
15.677,-0.461
15.678,-0.471
15.679,-0.494
15.680,-0.532
15.681,-0.541
15.682,-0.549
15.683,-0.554
15.684,-0.535
15.685,-0.512
15.686,-0.484
15.687,-0.449
15.688,-0.416
15.689,-0.386
15.690,-0.364
15.691,-0.336
15.692,-0.326
15.693,-0.324
15.694,-0.324
15.695,-0.333
15.696,-0.350
15.697,-0.370
15.698,-0.391
15.699,-0.426
15.700,-0.474
15.701,-0.490
15.702,-0.496
15.703,-0.495
15.704,-0.489
15.705,-0.465
15.706,-0.434
15.707,-0.403
15.708,-0.364
15.709,-0.326
15.710,-0.291
15.711,-0.281
15.712,-0.266
15.713,-0.261
15.714,-0.268
15.715,-0.274
15.716,-0.292
15.717,-0.321
15.718,-0.343
15.719,-0.372
15.720,-0.421
15.721,-0.426
15.722,-0.429
15.723,-0.416
15.724,-0.406
15.725,-0.383
15.726,-0.355
15.727,-0.331
15.728,-0.296
15.729,-0.281
15.730,-0.270
15.731,-0.261
15.732,-0.256
15.733,-0.265
15.734,-0.282
15.735,-0.306
15.736,-0.343
15.737,-0.365
15.738,-0.385
15.739,-0.407
15.740,-0.409
15.741,-0.404
15.742,-0.378
15.743,-0.351
15.744,-0.334
15.745,-0.304
15.746,-0.280
15.747,-0.255
15.748,-0.230
15.749,-0.224
15.750,-0.223
15.751,-0.221
15.752,-0.229
15.753,-0.249
15.754,-0.265
15.755,-0.286
15.756,-0.302
15.757,-0.325
15.758,-0.344
15.759,-0.361
15.760,-0.370
15.761,-0.365
15.762,-0.346
15.763,-0.326
15.764,-0.299
15.765,-0.274
15.766,-0.256
15.767,-0.244
15.768,-0.215
15.769,-0.205
15.770,-0.196
15.771,-0.194
15.772,-0.204
15.773,-0.214
15.774,-0.242
15.775,-0.271
15.776,-0.295
15.777,-0.326
15.778,-0.336
15.779,-0.341
15.780,-0.323
15.781,-0.301
15.782,-0.268
15.783,-0.242
15.784,-0.204
15.785,-0.176
15.786,-0.151
15.787,-0.146
15.788,-0.145
15.789,-0.151
15.790,-0.171
15.791,-0.190
15.792,-0.212
15.793,-0.244
15.794,-0.266
15.795,-0.284
15.796,-0.296
15.797,-0.306
15.798,-0.304
15.799,-0.295
15.800,-0.250
15.801,-0.191
15.802,-0.166
15.803,-0.129
15.804,-0.106
15.805,-0.090
15.806,-0.081
15.807,-0.081
15.808,-0.090
15.809,-0.109
15.810,-0.133
15.811,-0.169
15.812,-0.196
15.813,-0.225
15.814,-0.246
15.815,-0.254
15.816,-0.254
15.817,-0.251
15.818,-0.234
15.819,-0.219
15.820,-0.168
15.821,-0.115
15.822,-0.096
15.823,-0.081
15.824,-0.064
15.825,-0.064
15.826,-0.065
15.827,-0.081
15.828,-0.102
15.829,-0.121
15.830,-0.144
15.831,-0.164
15.832,-0.176
15.833,-0.188
15.834,-0.182
15.835,-0.174
15.836,-0.154
15.837,-0.133
15.838,-0.113
15.839,-0.086
15.840,-0.034
15.841,-0.016
15.842,-0.006
15.843,0.009
15.844,0.011
15.845,-0.005
15.846,-0.020
15.847,-0.043
15.848,-0.071
15.849,-0.101
15.850,-0.130
15.851,-0.161
15.852,-0.170
15.853,-0.176
15.854,-0.174
15.855,-0.166
15.856,-0.146
15.857,-0.116
15.858,-0.086
15.859,-0.050
15.860,0.024
15.861,0.035
15.862,0.048
15.863,0.046
15.864,0.034
15.865,0.013
15.866,-0.022
15.867,-0.051
15.868,-0.081
15.869,-0.109
15.870,-0.125
15.871,-0.134
15.872,-0.135
15.873,-0.133
15.874,-0.121
15.875,-0.104
15.876,-0.074
15.877,-0.046
15.878,-0.010
15.879,0.026
15.880,0.085
15.881,0.101
15.882,0.104
15.883,0.089
15.884,0.069
15.885,0.039
15.886,0.010
15.887,-0.024
15.888,-0.050
15.889,-0.081
15.890,-0.106
15.891,-0.126
15.892,-0.134
15.893,-0.134
15.894,-0.124
15.895,-0.101
15.896,-0.071
15.897,-0.050
15.898,-0.034
15.899,-0.015
15.900,-0.015
15.901,-0.026
15.902,-0.046
15.903,-0.072
15.904,-0.109
15.905,-0.151
15.906,-0.194
15.907,-0.231
15.908,-0.269
15.909,-0.284
15.910,-0.290
15.911,-0.294
15.912,-0.285
15.913,-0.274
15.914,-0.266
15.915,-0.245
15.916,-0.216
15.917,-0.194
15.918,-0.170
15.919,-0.146
15.920,-0.136
15.921,-0.134
15.922,-0.145
15.923,-0.161
15.924,-0.186
15.925,-0.221
15.926,-0.256
15.927,-0.290
15.928,-0.310
15.929,-0.334
15.930,-0.344
15.931,-0.344
15.932,-0.331
15.933,-0.321
15.934,-0.304
15.935,-0.291
15.936,-0.281
15.937,-0.266
15.938,-0.254
15.939,-0.251
15.940,-0.254
15.941,-0.264
15.942,-0.271
15.943,-0.289
15.944,-0.306
15.945,-0.336
15.946,-0.356
15.947,-0.381
15.948,-0.391
15.949,-0.403
15.950,-0.389
15.951,-0.374
15.952,-0.350
15.953,-0.326
15.954,-0.295
15.955,-0.268
15.956,-0.246
15.957,-0.228
15.958,-0.221
15.959,-0.211
15.960,-0.229
15.961,-0.253
15.962,-0.284
15.963,-0.320
15.964,-0.346
15.965,-0.371
15.966,-0.386
15.967,-0.394
15.968,-0.388
15.969,-0.375
15.970,-0.356
15.971,-0.334
15.972,-0.312
15.973,-0.285
15.974,-0.261
15.975,-0.244
15.976,-0.225
15.977,-0.217
15.978,-0.223
15.979,-0.226
15.980,-0.270
15.981,-0.321
15.982,-0.349
15.983,-0.370
15.984,-0.389
15.985,-0.403
15.986,-0.406
15.987,-0.401
15.988,-0.375
15.989,-0.356
15.990,-0.331
15.991,-0.302
15.992,-0.273
15.993,-0.254
15.994,-0.241
15.995,-0.241
15.996,-0.246
15.997,-0.269
15.998,-0.297
15.999,-0.344
16.000,-0.391
16.001,-0.414
16.002,-0.424
16.003,-0.424
16.004,-0.416
16.005,-0.401
16.006,-0.369
16.007,-0.334
16.008,-0.294
16.009,-0.254
16.010,-0.214
16.011,-0.186
16.012,-0.161
16.013,-0.141
16.014,-0.141
16.015,-0.151
16.016,-0.176
16.017,-0.209
16.018,-0.253
16.019,-0.290
16.020,-0.361
16.021,-0.381
16.022,-0.376
16.023,-0.376
16.024,-0.364
16.025,-0.347
16.026,-0.324
16.027,-0.296
16.028,-0.273
16.029,-0.251
16.030,-0.231
16.031,-0.216
16.032,-0.210
16.033,-0.215
16.034,-0.229
16.035,-0.251
16.036,-0.281
16.037,-0.304
16.038,-0.335
16.039,-0.352
16.040,-0.376
16.041,-0.376
16.042,-0.367
16.043,-0.351
16.044,-0.331
16.045,-0.302
16.046,-0.269
16.047,-0.245
16.048,-0.216
16.049,-0.206
16.050,-0.196
16.051,-0.201
16.052,-0.209
16.053,-0.221
16.054,-0.246
16.055,-0.271
16.056,-0.304
16.057,-0.344
16.058,-0.369
16.059,-0.390
16.060,-0.406
16.061,-0.391
16.062,-0.372
16.063,-0.344
16.064,-0.306
16.065,-0.269
16.066,-0.225
16.067,-0.196
16.068,-0.169
16.069,-0.149
16.070,-0.144
16.071,-0.145
16.072,-0.163
16.073,-0.172
16.074,-0.191
16.075,-0.221
16.076,-0.250
16.077,-0.274
16.078,-0.296
16.079,-0.311
16.080,-0.310
16.081,-0.301
16.082,-0.281
16.083,-0.250
16.084,-0.214
16.085,-0.184
16.086,-0.161
16.087,-0.133
16.088,-0.120
16.089,-0.110
16.090,-0.116
16.091,-0.138
16.092,-0.165
16.093,-0.196
16.094,-0.229
16.095,-0.266
16.096,-0.291
16.097,-0.326
16.098,-0.336
16.099,-0.331
16.100,-0.307
16.101,-0.291
16.102,-0.270
16.103,-0.226
16.104,-0.185
16.105,-0.164
16.106,-0.146
16.107,-0.142
16.108,-0.138
16.109,-0.151
16.110,-0.171
16.111,-0.195
16.112,-0.226
16.113,-0.261
16.114,-0.282
16.115,-0.296
16.116,-0.310
16.117,-0.311
16.118,-0.306
16.119,-0.294
16.120,-0.251
16.121,-0.231
16.122,-0.209
16.123,-0.189
16.124,-0.166
16.125,-0.151
16.126,-0.144
16.127,-0.141
16.128,-0.150
16.129,-0.169
16.130,-0.189
16.131,-0.215
16.132,-0.246
16.133,-0.270
16.134,-0.286
16.135,-0.306
16.136,-0.312
16.137,-0.311
16.138,-0.301
16.139,-0.284
16.140,-0.214
16.141,-0.147
16.142,-0.125
16.143,-0.107
16.144,-0.096
16.145,-0.098
16.146,-0.109
16.147,-0.125
16.148,-0.144
16.149,-0.171
16.150,-0.195
16.151,-0.228
16.152,-0.255
16.153,-0.271
16.154,-0.270
16.155,-0.261
16.156,-0.244
16.157,-0.214
16.158,-0.185
16.159,-0.151
16.160,-0.095
16.161,-0.072
16.162,-0.058
16.163,-0.049
16.164,-0.049
16.165,-0.055
16.166,-0.066
16.167,-0.083
16.168,-0.102
16.169,-0.124
16.170,-0.144
16.171,-0.171
16.172,-0.185
16.173,-0.194
16.174,-0.188
16.175,-0.175
16.176,-0.161
16.177,-0.142
16.178,-0.114
16.179,-0.090
16.180,-0.026
16.181,-0.009
16.182,0.009
16.183,0.024
16.184,0.026
16.185,0.031
16.186,0.024
16.187,-0.004
16.188,-0.031
16.189,-0.054
16.190,-0.081
16.191,-0.101
16.192,-0.111
16.193,-0.121
16.194,-0.121
16.195,-0.109
16.196,-0.089
16.197,-0.066
16.198,-0.046
16.199,-0.030
16.200,0.009
16.201,0.007
16.202,-0.009
16.203,-0.031
16.204,-0.066
16.205,-0.106
16.206,-0.149
16.207,-0.194
16.208,-0.234
16.209,-0.269
16.210,-0.285
16.211,-0.291
16.212,-0.291
16.213,-0.281
16.214,-0.266
16.215,-0.253
16.216,-0.225
16.217,-0.201
16.218,-0.181
16.219,-0.164
16.220,-0.154
16.221,-0.196
16.222,-0.231
16.223,-0.265
16.224,-0.299
16.225,-0.333
16.226,-0.356
16.227,-0.376
16.228,-0.391
16.229,-0.394
16.230,-0.391
16.231,-0.374
16.232,-0.349
16.233,-0.309
16.234,-0.263
16.235,-0.210
16.236,-0.166
16.237,-0.131
16.238,-0.111
16.239,-0.101
16.240,-0.129
16.241,-0.145
16.242,-0.180
16.243,-0.214
16.244,-0.251
16.245,-0.275
16.246,-0.304
16.247,-0.314
16.248,-0.328
16.249,-0.326
16.250,-0.309
16.251,-0.289
16.252,-0.269
16.253,-0.244
16.254,-0.215
16.255,-0.194
16.256,-0.174
16.257,-0.163
16.258,-0.151
16.259,-0.161
16.260,-0.205
16.261,-0.231
16.262,-0.281
16.263,-0.320
16.264,-0.355
16.265,-0.386
16.266,-0.405
16.267,-0.409
16.268,-0.401
16.269,-0.367
16.270,-0.326
16.271,-0.280
16.272,-0.226
16.273,-0.186
16.274,-0.149
16.275,-0.121
16.276,-0.101
16.277,-0.094
16.278,-0.106
16.279,-0.124
16.280,-0.185
16.281,-0.214
16.282,-0.249
16.283,-0.281
16.284,-0.304
16.285,-0.326
16.286,-0.336
16.287,-0.336
16.288,-0.326
16.289,-0.301
16.290,-0.274
16.291,-0.244
16.292,-0.206
16.293,-0.180
16.294,-0.161
16.295,-0.146
16.296,-0.142
16.297,-0.154
16.298,-0.176
16.299,-0.206
16.300,-0.296
16.301,-0.365
16.302,-0.386
16.303,-0.409
16.304,-0.416
16.305,-0.409
16.306,-0.384
16.307,-0.346
16.308,-0.294
16.309,-0.230
16.310,-0.166
16.311,-0.089
16.312,-0.021
16.313,0.062
16.314,0.136
16.315,0.211
16.316,0.284
16.317,0.366
16.318,0.444
16.319,0.524
16.320,0.706
16.321,0.894
16.322,1.019
16.323,1.170
16.324,1.339
16.325,1.530
16.326,1.718
16.327,1.905
16.328,2.054
16.329,2.171
16.330,2.229
16.331,2.215
16.332,2.150
16.333,2.034
16.334,1.891
16.335,1.715
16.336,1.519
16.337,1.312
16.338,1.095
16.339,0.879
16.340,0.459
16.341,0.311
16.342,0.145
16.343,0.011
16.344,-0.102
16.345,-0.186
16.346,-0.246
16.347,-0.284
16.348,-0.321
16.349,-0.347
16.350,-0.369
16.351,-0.401
16.352,-0.421
16.353,-0.446
16.354,-0.474
16.355,-0.510
16.356,-0.550
16.357,-0.581
16.358,-0.610
16.359,-0.629
16.360,-0.644
16.361,-0.629
16.362,-0.604
16.363,-0.569
16.364,-0.529
16.365,-0.492
16.366,-0.444
16.367,-0.410
16.368,-0.374
16.369,-0.352
16.370,-0.341
16.371,-0.336
16.372,-0.346
16.373,-0.354
16.374,-0.371
16.375,-0.391
16.376,-0.416
16.377,-0.434
16.378,-0.454
16.379,-0.468
16.380,-0.471
16.381,-0.469
16.382,-0.455
16.383,-0.436
16.384,-0.414
16.385,-0.401
16.386,-0.381
16.387,-0.369
16.388,-0.357
16.389,-0.355
16.390,-0.356
16.391,-0.365
16.392,-0.371
16.393,-0.391
16.394,-0.412
16.395,-0.434
16.396,-0.463
16.397,-0.486
16.398,-0.490
16.399,-0.486
16.400,-0.441
16.401,-0.411
16.402,-0.386
16.403,-0.356
16.404,-0.336
16.405,-0.324
16.406,-0.310
16.407,-0.296
16.408,-0.289
16.409,-0.289
16.410,-0.299
16.411,-0.321
16.412,-0.344
16.413,-0.369
16.414,-0.393
16.415,-0.424
16.416,-0.434
16.417,-0.445
16.418,-0.444
16.419,-0.444
16.420,-0.411
16.421,-0.391
16.422,-0.366
16.423,-0.341
16.424,-0.314
16.425,-0.301
16.426,-0.276
16.427,-0.266
16.428,-0.261
16.429,-0.269
16.430,-0.286
16.431,-0.314
16.432,-0.349
16.433,-0.376
16.434,-0.409
16.435,-0.435
16.436,-0.450
16.437,-0.464
16.438,-0.469
16.439,-0.464
16.440,-0.416
16.441,-0.386
16.442,-0.351
16.443,-0.331
16.444,-0.305
16.445,-0.291
16.446,-0.296
16.447,-0.309
16.448,-0.336
16.449,-0.356
16.450,-0.376
16.451,-0.394
16.452,-0.416
16.453,-0.441
16.454,-0.451
16.455,-0.446
16.456,-0.435
16.457,-0.416
16.458,-0.388
16.459,-0.356
16.460,-0.284
16.461,-0.261
16.462,-0.244
16.463,-0.223
16.464,-0.211
16.465,-0.201
16.466,-0.206
16.467,-0.216
16.468,-0.241
16.469,-0.254
16.470,-0.282
16.471,-0.309
16.472,-0.346
16.473,-0.365
16.474,-0.384
16.475,-0.386
16.476,-0.386
16.477,-0.370
16.478,-0.351
16.479,-0.314
16.480,-0.244
16.481,-0.196
16.482,-0.185
16.483,-0.184
16.484,-0.188
16.485,-0.201
16.486,-0.221
16.487,-0.251
16.488,-0.269
16.489,-0.296
16.490,-0.324
16.491,-0.343
16.492,-0.354
16.493,-0.361
16.494,-0.355
16.495,-0.345
16.496,-0.323
16.497,-0.289
16.498,-0.256
16.499,-0.224
16.500,-0.171
16.501,-0.144
16.502,-0.145
16.503,-0.150
16.504,-0.163
16.505,-0.181
16.506,-0.204
16.507,-0.229
16.508,-0.253
16.509,-0.270
16.510,-0.282
16.511,-0.285
16.512,-0.282
16.513,-0.271
16.514,-0.251
16.515,-0.223
16.516,-0.189
16.517,-0.161
16.518,-0.133
16.519,-0.114
16.520,-0.111
16.521,-0.106
16.522,-0.125
16.523,-0.136
16.524,-0.168
16.525,-0.184
16.526,-0.204
16.527,-0.216
16.528,-0.224
16.529,-0.231
16.530,-0.230
16.531,-0.224
16.532,-0.210
16.533,-0.189
16.534,-0.164
16.535,-0.134
16.536,-0.110
16.537,-0.089
16.538,-0.066
16.539,-0.050
16.540,-0.048
16.541,-0.054
16.542,-0.072
16.543,-0.089
16.544,-0.111
16.545,-0.142
16.546,-0.161
16.547,-0.176
16.548,-0.186
16.549,-0.189
16.550,-0.185
16.551,-0.174
16.552,-0.150
16.553,-0.126
16.554,-0.094
16.555,-0.066
16.556,-0.034
16.557,-0.009
16.558,0.011
16.559,0.019
16.560,0.009
16.561,-0.015
16.562,-0.048
16.563,-0.074
16.564,-0.111
16.565,-0.135
