Czas_Wzgledny(s),EKG_Surowe(mV),PPG_Surowe(ADC)
25.204,-1.468,3105
25.208,-0.932,3105
25.212,-0.435,3105
25.216,0.102,3105
25.220,0.635,3105
25.224,1.103,3105
25.228,1.410,3105
25.232,1.515,3105
25.236,1.450,3105
25.240,1.173,3155
25.244,0.752,3155
25.248,0.258,3155
25.252,-0.273,3155
25.256,-0.853,3155
25.260,-1.397,3155
25.264,-1.857,3155
25.268,-2.147,3155
25.272,-2.257,3155
25.276,-2.178,3155
25.280,-1.407,3119
25.284,-0.432,3119
25.288,0.117,3119
25.292,0.667,3119
25.296,1.117,3119
25.300,1.417,3119
25.304,1.530,3119
25.308,1.460,3119
25.312,1.188,3110
25.316,0.755,3110
25.320,0.260,3110
25.324,-0.268,3110
25.328,-0.845,3110
25.332,-1.393,3110
25.336,-1.857,3110
25.340,-2.147,3110
25.344,-2.257,3110
25.348,-2.188,3110
25.352,-1.933,3098
25.356,-1.522,3098
25.360,-0.398,3098
25.364,0.115,3098
25.368,0.627,3098
25.372,1.087,3098
25.376,1.387,3098
25.380,1.500,3098
25.384,1.417,3098
25.388,1.150,3110
25.392,0.718,3110
25.396,0.228,3110
25.400,-0.302,3110
25.404,-0.865,3110
25.408,-1.417,3110
25.412,-1.873,3110
25.416,-2.150,3110
25.420,-2.257,3110
25.424,-2.170,3110
25.428,-1.903,3125
25.432,-1.482,3125
25.436,-0.978,3125
25.440,0.233,3125
25.444,0.662,3125
25.448,1.117,3125
25.452,1.397,3125
25.456,1.502,3125
25.460,1.397,3125
25.464,1.150,3124
25.468,0.718,3124
25.472,0.223,3124
25.476,-0.295,3124
25.480,-0.863,3124
25.484,-1.407,3124
25.488,-1.863,3124
25.492,-2.145,3124
25.496,-2.252,3124
25.500,-2.167,3124
25.504,-1.903,3115
25.508,-1.488,3115
25.512,-0.988,3115
25.516,-0.455,3115
25.520,0.733,3115
25.524,1.107,3115
25.528,1.407,3115
25.532,1.512,3115
25.536,1.430,3115
25.540,1.157,3114
25.544,0.738,3114
25.548,0.233,3114
25.552,-0.292,3114
25.556,-0.863,3114
25.560,-1.417,3114
25.564,-1.867,3114
25.568,-2.163,3114
25.572,-2.268,3114
25.576,-2.183,3114
25.580,-1.935,3088
25.584,-1.502,3088
25.588,-1.002,3088
25.592,-0.458,3088
25.596,0.102,3088
25.600,1.173,3088
25.604,1.417,3088
25.608,1.498,3088
25.612,1.420,3088
25.616,1.143,3145
25.620,0.743,3145
25.624,0.237,3145
25.628,-0.330,3145
25.632,-0.892,3145
25.636,-1.427,3145
25.640,-1.907,3145
25.644,-2.152,3145
25.648,-2.252,3145
25.652,-2.172,3145
25.656,-1.897,3105
25.660,-1.468,3105
25.664,-0.948,3105
25.668,-0.427,3105
25.672,0.113,3105
25.676,0.657,3105
25.680,1.438,3105
25.684,1.528,3105
25.688,1.430,3105
25.692,1.167,3163
25.696,0.733,3163
25.700,0.237,3163
25.704,-0.292,3163
25.708,-0.863,3163
25.712,-1.420,3163
25.716,-1.870,3163
25.720,-2.155,3163
25.724,-2.263,3163
25.728,-2.183,3163
25.732,-1.927,3135
25.736,-1.492,3135
25.740,-0.990,3135
25.744,-0.450,3135
25.748,0.113,3135
25.752,0.660,3135
25.756,1.110,3135
25.760,1.498,3135
25.764,1.407,3135
25.768,1.117,3131
25.772,0.695,3131
25.776,0.193,3131
25.780,-0.345,3131
25.784,-0.892,3131
25.788,-1.452,3131
25.792,-1.895,3131
25.796,-2.178,3131
25.800,-2.272,3131
25.804,-2.185,3131
25.808,-1.910,3133
25.812,-1.495,3133
25.816,-1.000,3133
25.820,-0.468,3133
25.824,0.100,3133
25.828,0.637,3133
25.832,1.103,3133
25.836,1.393,3133
25.840,1.387,3133
25.844,1.147,3136
25.848,0.713,3136
25.852,0.212,3136
25.856,-0.333,3136
25.860,-0.897,3136
25.864,-1.468,3136
25.868,-1.927,3136
25.872,-2.192,3136
25.876,-2.297,3136
25.880,-2.212,3136
25.884,-1.952,3135
25.888,-1.530,3135
25.892,-1.018,3135
25.896,-0.487,3135
25.900,0.098,3135
25.904,0.637,3135
25.908,1.107,3135
25.912,1.417,3135
25.916,1.532,3135
25.920,1.113,3143
25.924,0.250,3143
25.928,-0.287,3143
25.932,-0.860,3143
25.936,-1.410,3143
25.940,-1.870,3143
25.944,-2.167,3143
25.948,-2.268,3143
25.952,-2.178,3143
25.956,-1.923,3111
25.960,-1.472,3111
25.964,-0.985,3111
25.968,-0.458,3111
25.972,0.107,3111
25.976,0.657,3111
25.980,1.117,3111
25.984,1.415,3111
25.988,1.522,3111
25.992,1.430,3111
25.996,1.170,3117
26.000,0.130,3117
26.004,-0.352,3117
26.008,-0.932,3117
26.012,-1.450,3117
26.016,-1.905,3117
26.020,-2.185,3117
26.024,-2.265,3117
26.028,-2.170,3117
26.032,-1.907,3119
26.036,-1.488,3119
26.040,-0.988,3119
26.044,-0.393,3119
26.048,0.138,3119
26.052,0.657,3119
26.056,1.103,3119
26.060,1.397,3119
26.064,1.500,3119
26.068,1.427,3119
26.072,1.157,3122
26.076,0.718,3122
26.080,-0.407,3122
26.084,-0.892,3122
26.088,-1.417,3122
26.092,-1.870,3122
26.096,-2.147,3122
26.100,-2.250,3122
26.104,-2.163,3122
26.108,-1.893,3122
26.112,-1.492,3126
26.116,-0.968,3126
26.120,-0.427,3126
26.124,0.133,3126
26.128,0.688,3126
26.132,1.143,3126
26.136,1.433,3126
26.140,1.542,3126
26.144,1.460,3126
26.148,1.183,3126
26.152,0.760,3125
26.156,0.253,3125
26.160,-0.943,3125
26.164,-1.423,3125
26.168,-1.885,3125
26.172,-2.143,3125
26.176,-2.252,3125
26.180,-2.163,3125
26.184,-1.897,3125
26.188,-1.482,3118
26.192,-0.963,3118
26.196,-0.425,3118
26.200,0.117,3118
26.204,0.667,3118
26.208,1.115,3118
26.212,1.413,3118
26.216,1.522,3118
26.220,1.433,3118
26.224,1.153,3118
26.228,0.733,3102
26.232,0.223,3102
26.236,-0.323,3102
26.240,-1.510,3102
26.244,-1.887,3102
26.248,-2.152,3102
26.252,-2.255,3102
26.256,-2.163,3102
26.260,-1.883,3102
26.264,-1.462,3114
26.268,-0.935,3114
26.272,-0.407,3114
26.276,0.152,3114
26.280,0.693,3114
26.284,1.140,3114
26.288,1.423,3114
26.292,1.508,3114
26.296,1.417,3114
26.300,1.137,3114
26.304,0.708,3078
26.308,0.188,3078
26.312,-0.350,3078
26.316,-0.915,3078
26.320,-1.962,3078
26.324,-2.183,3078
26.328,-2.263,3078
26.332,-2.175,3078
26.336,-1.895,3078
26.340,-1.468,3094
26.344,-0.935,3094
26.348,-0.383,3094
26.352,0.140,3094
26.356,0.677,3094
26.360,1.117,3094
26.364,1.417,3094
26.368,1.510,3094
26.372,1.413,3094
26.376,1.143,3094
26.380,0.730,3127
26.384,0.217,3127
26.388,-0.323,3127
26.392,-0.868,3127
26.396,-1.417,3127
26.400,-2.170,3127
26.404,-2.228,3127
26.408,-2.150,3127
26.412,-1.887,3127
26.416,-1.472,3122
26.420,-0.963,3122
26.424,-0.445,3122
26.428,0.107,3122
26.432,0.657,3122
26.436,1.100,3122
26.440,1.393,3122
26.444,1.488,3122
26.448,1.407,3122
26.452,1.137,3122
26.456,0.718,3106
26.460,0.207,3106
26.464,-0.328,3106
26.468,-0.887,3106
26.472,-1.448,3106
26.476,-1.890,3106
26.480,-2.270,3106
26.484,-2.183,3106
26.488,-1.927,3106
26.492,-1.500,3120
26.496,-0.985,3120
26.500,-0.448,3120
26.504,0.117,3120
26.508,0.672,3120
26.512,1.133,3120
26.516,1.420,3120
26.520,1.518,3120
26.524,1.423,3120
26.528,1.147,3120
26.532,0.728,3124
26.536,0.217,3124
26.540,-0.302,3124
26.544,-0.873,3124
26.548,-1.417,3124
26.552,-1.873,3124
26.556,-2.147,3124
26.560,-2.132,3124
26.564,-1.897,3124
26.568,-1.490,3130
26.572,-0.983,3130
26.576,-0.458,3130
26.580,0.105,3130
26.584,0.635,3130
26.588,1.090,3130
26.592,1.380,3130
26.596,1.482,3130
26.600,1.390,3130
26.604,1.110,3130
26.608,0.698,3138
26.612,0.182,3138
26.616,-0.352,3138
26.620,-0.910,3138
26.624,-1.460,3138
26.628,-1.900,3138
26.632,-2.172,3138
26.636,-2.263,3138
26.640,-1.827,3138
26.644,-1.460,3139
26.648,-0.932,3139
26.652,-0.407,3139
26.656,0.147,3139
26.660,0.698,3139
26.664,1.147,3139
26.668,1.425,3139
26.672,1.512,3139
26.676,1.417,3139
26.680,1.135,3139
26.684,0.710,3114
26.688,0.193,3114
26.692,-0.333,3114
26.696,-0.902,3114
26.700,-1.452,3114
26.704,-1.893,3114
26.708,-2.172,3114
26.712,-2.270,3114
26.716,-2.180,3114
26.720,-1.403,3149
26.724,-0.415,3149
26.728,0.138,3149
26.732,0.688,3149
26.736,1.153,3149
26.740,1.415,3149
26.744,1.508,3149
26.748,1.413,3149
26.752,1.133,3149
26.756,0.710,3099
26.760,0.188,3099
26.764,-0.340,3099
26.768,-0.895,3099
26.772,-1.448,3099
26.776,-1.887,3099
26.780,-2.160,3099
26.784,-2.248,3099
26.788,-2.155,3099
26.792,-1.883,3099
26.796,-1.465,3137
26.800,-0.340,3137
26.804,0.130,3137
26.808,0.672,3137
26.812,1.133,3137
26.816,1.415,3137
26.820,1.512,3137
26.824,1.423,3137
26.828,1.147,3137
26.832,0.613,3124
26.836,-0.335,3124
26.840,-0.882,3124
26.844,-1.440,3124
26.848,-1.875,3124
26.852,-2.150,3124
26.856,-2.243,3124
26.860,-2.140,3124
26.864,-1.863,3124
26.868,-1.442,3146
26.872,-0.927,3146
26.876,-0.412,3146
26.880,0.772,3146
26.884,1.143,3146
26.888,1.423,3146
26.892,1.525,3146
26.896,1.417,3146
26.900,1.143,3146
26.904,0.718,3125
26.908,0.198,3125
26.912,-0.338,3125
26.916,-0.902,3125
26.920,-1.458,3125
26.924,-1.895,3125
26.928,-2.175,3125
26.932,-2.263,3125
26.936,-2.172,3125
26.940,-1.893,3125
26.944,-1.482,3123
26.948,-0.963,3123
26.952,-0.420,3123
26.956,0.142,3123
26.960,1.198,3123
26.964,1.423,3123
26.968,1.528,3123
26.972,1.427,3123
26.976,1.150,3123
26.980,0.718,3119
26.984,0.205,3119
26.988,-0.343,3119
26.992,-0.905,3119
26.996,-1.465,3119
27.000,-1.927,3119
27.004,-2.192,3119
27.008,-2.292,3119
27.012,-2.192,3119
27.016,-1.923,3119
27.020,-1.492,3107
27.024,-0.968,3107
27.028,-0.443,3107
27.032,0.138,3107
27.036,0.688,3107
27.040,1.438,3107
27.044,1.508,3107
27.048,1.415,3107
27.052,1.133,3107
27.056,0.698,3123
27.060,0.185,3123
27.064,-0.352,3123
27.068,-0.917,3123
27.072,-1.472,3123
27.076,-1.923,3123
27.080,-2.175,3123
27.084,-2.263,3123
27.088,-2.172,3123
27.092,-1.890,3123
27.096,-1.468,3129
27.100,-0.943,3129
27.104,-0.417,3129
27.108,0.147,3129
27.112,0.705,3129
27.116,1.167,3129
27.120,1.573,3129
27.124,1.478,3129
27.128,1.188,3129
27.132,0.780,3119
27.136,-0.385,3119
27.140,-0.907,3119
27.144,-1.468,3119
27.148,-1.923,3119
27.152,-2.188,3119
27.156,-2.285,3119
27.160,-2.188,3119
27.164,-1.923,3119
27.168,-1.492,3119
27.172,-0.978,3126
27.176,-0.427,3126
27.180,0.130,3126
27.184,0.672,3126
27.188,1.137,3126
27.192,1.413,3126
27.196,1.508,3126
27.200,1.073,3126
27.204,0.688,3126
27.208,0.198,3118
27.212,-0.352,3118
27.216,-0.905,3118
27.220,-1.468,3118
27.224,-1.903,3118
27.228,-2.178,3118
27.232,-2.270,3118
27.236,-2.172,3118
27.240,-1.893,3118
27.244,-1.470,3118
27.248,-0.943,3128
27.252,-0.407,3128
27.256,0.150,3128
27.260,0.693,3128
27.264,1.137,3128
27.268,1.420,3128
27.272,1.518,3128
27.276,1.430,3128
27.280,0.665,3108
27.284,-0.323,3108
27.288,-0.882,3108
27.292,-1.417,3108
27.296,-1.867,3108
27.300,-2.147,3108
27.304,-2.243,3108
27.308,-2.152,3108
27.312,-1.877,3108
27.316,-1.468,3108
27.320,-0.943,3122
27.324,-0.422,3122
27.328,0.140,3122
27.332,0.677,3122
27.336,1.133,3122
27.340,1.417,3122
27.344,1.508,3122
27.348,1.417,3122
27.352,1.137,3122
27.356,0.713,3122
27.360,-0.412,3127
27.364,-1.442,3127
27.368,-1.867,3127
27.372,-2.143,3127
27.376,-2.243,3127
27.380,-2.152,3127
27.384,-1.885,3127
27.388,-1.472,3127
27.392,-0.968,3113
27.396,-0.417,3113
27.400,0.138,3113
27.404,0.677,3113
27.408,1.143,3113
27.412,1.423,3113
27.416,1.528,3113
27.420,1.427,3113
27.424,1.143,3113
27.428,0.730,3113
27.432,0.217,3105
27.436,-0.338,3105
27.440,-1.532,3105
27.444,-1.930,3105
27.448,-2.185,3105
27.452,-2.283,3105
27.456,-2.185,3105
27.460,-1.927,3105
27.464,-1.498,3105
27.468,-0.993,3121
27.472,-0.432,3121
27.476,0.110,3121
27.480,0.650,3121
27.484,1.095,3121
27.488,1.375,3121
27.492,1.472,3121
27.496,1.380,3121
27.500,1.062,3121
27.504,0.662,3121
27.508,0.177,3131
27.512,-0.372,3131
27.516,-0.922,3131
27.520,-2.147,3131
27.524,-2.260,3131
27.528,-2.163,3131
27.532,-1.890,3131
27.536,-1.468,3131
27.540,-0.943,3125
27.544,-0.393,3125
27.548,0.147,3125
27.552,0.693,3125
27.556,1.143,3125
27.560,1.427,3125
27.564,1.530,3125
27.568,1.427,3125
27.572,1.137,3125
27.576,0.698,3125
27.580,0.193,3123
27.584,-0.362,3123
27.588,-0.902,3123
27.592,-1.452,3123
27.596,-1.887,3123
27.600,-2.248,3123
27.604,-2.147,3123
27.608,-1.873,3123
27.612,-1.458,3123
27.616,-0.930,3136
27.620,-0.395,3136
27.624,0.158,3136
27.628,0.703,3136
27.632,1.147,3136
27.636,1.423,3136
27.640,1.512,3136
27.644,1.417,3136
27.648,1.133,3136
27.652,0.703,3136
27.656,0.193,3130
27.660,-0.352,3130
27.664,-0.912,3130
27.668,-1.468,3130
27.672,-1.905,3130
27.676,-2.172,3130
27.680,-2.132,3130
27.684,-1.893,3130
27.688,-1.465,3130
27.692,-0.948,3127
27.696,-0.407,3127
27.700,0.147,3127
27.704,0.693,3127
27.708,1.137,3127
27.712,1.410,3127
27.716,1.500,3127
27.720,1.397,3127
27.724,1.107,3127
27.728,0.695,3127
27.732,0.198,3123
27.736,-0.352,3123
27.740,-0.900,3123
27.744,-1.448,3123
27.748,-1.883,3123
27.752,-2.147,3123
27.756,-2.248,3123
27.760,-1.808,3123
27.764,-1.423,3123
27.768,-0.930,3102
27.772,-0.380,3102
27.776,0.168,3102
27.780,0.698,3102
27.784,1.143,3102
27.788,1.417,3102
27.792,1.508,3102
27.796,1.405,3102
27.800,1.117,3102
27.804,0.705,3102
27.808,0.207,3133
27.812,-0.347,3133
27.816,-0.897,3133
27.820,-1.448,3133
27.824,-1.887,3133
27.828,-2.163,3133
27.832,-2.257,3133
27.836,-2.167,3133
27.840,-1.387,3133
27.844,-0.948,3127
27.848,-0.412,3127
27.852,0.145,3127
27.856,0.685,3127
27.860,1.117,3127
27.864,1.407,3127
27.868,1.508,3127
27.872,1.417,3127
27.876,1.137,3127
27.880,0.708,3127
27.884,0.215,3129
27.888,-0.352,3129
27.892,-0.882,3129
27.896,-1.423,3129
27.900,-1.867,3129
27.904,-2.143,3129
27.908,-2.228,3129
27.912,-2.138,3129
27.916,-1.873,3129
27.920,-0.863,3117
27.924,0.145,3117
27.928,0.688,3117
27.932,1.117,3117
27.936,1.410,3117
27.940,1.502,3117
27.944,1.413,3117
27.948,1.117,3117
27.952,0.703,3117
27.956,0.188,3127
27.960,-0.365,3127
27.964,-0.907,3127
27.968,-1.458,3127
27.972,-1.890,3127
27.976,-2.152,3127
27.980,-2.250,3127
27.984,-2.145,3127
27.988,-1.870,3127
27.992,-1.442,3127
27.996,-0.907,3115
28.000,0.305,3115
28.004,0.738,3115
28.008,1.195,3115
28.012,1.478,3115
28.016,1.570,3115
28.020,1.475,3115
28.024,1.183,3115
28.028,0.748,3115
28.032,0.233,3123
28.036,-0.330,3123
28.040,-0.892,3123
28.044,-1.452,3123
28.048,-1.893,3123
28.052,-2.170,3123
28.056,-2.260,3123
28.060,-2.167,3123
28.064,-1.887,3123
28.068,-1.458,3123
28.072,-0.932,3115
28.076,-0.390,3115
28.080,0.782,3115
28.084,1.175,3115
28.088,1.433,3115
28.092,1.532,3115
28.096,1.433,3115
28.100,1.153,3115
28.104,0.728,3115
28.108,0.217,3122
28.112,-0.340,3122
28.116,-0.912,3122
28.120,-1.460,3122
28.124,-1.907,3122
28.128,-2.183,3122
28.132,-2.280,3122
28.136,-2.185,3122
28.140,-1.920,3122
28.144,-1.498,3122
28.148,-0.983,3122
28.152,-0.458,3110
28.156,0.113,3110
28.160,1.153,3110
28.164,1.380,3110
28.168,1.488,3110
28.172,1.397,3110
28.176,1.117,3110
28.180,0.713,3110
28.184,0.215,3110
28.188,-0.335,3123
28.192,-0.902,3123
28.196,-1.448,3123
28.200,-1.895,3123
28.204,-2.167,3123
28.208,-2.263,3123
28.212,-2.165,3123
28.216,-1.887,3123
28.220,-1.460,3123
28.224,-0.940,3123
28.228,-0.412,3117
28.232,0.172,3117
28.236,0.703,3117
28.240,1.458,3117
28.244,1.512,3117
28.248,1.417,3117
28.252,1.145,3117
28.256,0.715,3117
28.260,0.210,3117
28.264,-0.328,3127
28.268,-0.897,3127
28.272,-1.472,3127
28.276,-1.883,3127
28.280,-2.147,3127
28.284,-2.245,3127
28.288,-2.143,3127
28.292,-1.860,3127
28.296,-1.413,3127
28.300,-0.912,3127
28.304,-0.383,3123
28.308,0.188,3123
28.312,0.718,3123
28.316,1.177,3123
28.320,1.548,3123
28.324,1.460,3123
28.328,1.173,3123
28.332,0.738,3123
28.336,0.220,3123
28.340,-0.328,3113
28.344,-0.902,3113
28.348,-1.452,3113
28.352,-1.887,3113
28.356,-2.163,3113
28.360,-2.248,3113
28.364,-2.147,3113
28.368,-1.867,3113
28.372,-1.448,3113
28.376,-0.917,3113
28.380,-0.380,3099
28.384,0.205,3099
28.388,0.738,3099
28.392,1.188,3099
28.396,1.468,3099
28.400,1.417,3099
28.404,1.145,3099
28.408,0.733,3099
28.412,0.205,3099
28.416,-0.343,3105
28.420,-0.927,3105
28.424,-1.472,3105
28.428,-1.907,3105
28.432,-2.180,3105
28.436,-2.257,3105
28.440,-2.152,3105
28.444,-1.863,3105
28.448,-1.442,3105
28.452,-0.915,3105
28.456,-0.380,3111
28.460,0.193,3111
28.464,0.720,3111
28.468,1.167,3111
28.472,1.427,3111
28.476,1.502,3111
28.480,1.038,3111
28.484,0.672,3111
28.488,0.168,3111
28.492,-0.378,3107
28.496,-0.948,3107
28.500,-1.488,3107
28.504,-1.923,3107
28.508,-2.180,3107
28.512,-2.263,3107
28.516,-2.147,3107
28.520,-1.865,3107
28.524,-1.442,3107
28.528,-0.912,3107
28.532,-0.383,3108
28.536,0.195,3108
28.540,0.733,3108
28.544,1.180,3108
28.548,1.458,3108
28.552,1.542,3108
28.556,1.433,3108
28.560,0.627,3108
28.564,0.195,3108
28.568,-0.352,3113
28.572,-0.935,3113
28.576,-1.488,3113
28.580,-1.938,3113
28.584,-2.188,3113
28.588,-2.272,3113
28.592,-2.167,3113
28.596,-1.887,3113
28.600,-1.462,3113
28.604,-0.932,3113
28.608,-0.393,3134
28.612,0.180,3134
28.616,0.718,3134
28.620,1.170,3134
28.624,1.452,3134
28.628,1.542,3134
28.632,1.433,3134
28.636,1.140,3134
28.640,0.090,3134
28.644,-0.378,3139
28.648,-0.970,3139
28.652,-1.508,3139
28.656,-1.952,3139
28.660,-2.210,3139
28.664,-2.292,3139
28.668,-2.178,3139
28.672,-1.895,3139
28.676,-1.460,3139
28.680,-0.927,3139
28.684,-0.388,3107
28.688,0.193,3107
28.692,0.738,3107
28.696,1.185,3107
28.700,1.458,3107
28.704,1.542,3107
28.708,1.433,3107
28.712,1.143,3107
28.716,0.700,3107
28.720,-0.463,3131
28.724,-1.510,3131
28.728,-1.952,3131
28.732,-2.220,3131
28.736,-2.308,3131
28.740,-2.210,3131
28.744,-1.927,3131
28.748,-1.482,3131
28.752,-0.963,3131
28.756,-0.417,3144
28.760,0.172,3144
28.764,0.708,3144
28.768,1.167,3144
28.772,1.433,3144
28.776,1.538,3144
28.780,1.430,3144
28.784,1.140,3144
28.788,0.703,3144
28.792,0.188,3144
28.796,-0.365,3147
28.800,-1.562,3147
28.804,-1.930,3147
28.808,-2.190,3147
28.812,-2.285,3147
28.816,-2.178,3147
28.820,-1.897,3147
28.824,-1.470,3147
28.828,-0.940,3147
28.832,-0.407,3140
28.836,0.158,3140
28.840,0.700,3140
28.844,1.145,3140
28.848,1.420,3140
28.852,1.508,3140
28.856,1.407,3140
28.860,1.113,3140
28.864,0.693,3140
28.868,0.177,3140
28.872,-0.378,3117
28.876,-0.943,3117
28.880,-1.982,3117
28.884,-2.195,3117
28.888,-2.283,3117
28.892,-2.178,3117
28.896,-1.895,3117
28.900,-1.465,3117
28.904,-0.940,3117
28.908,-0.407,3146
28.912,0.182,3146
28.916,0.703,3146
28.920,1.147,3146
28.924,1.423,3146
28.928,1.518,3146
28.932,1.420,3146
28.936,1.135,3146
28.940,0.703,3146
28.944,0.198,3146
28.948,-0.343,3131
28.952,-0.927,3131
28.956,-1.470,3131
28.960,-2.192,3131
28.964,-2.260,3131
28.968,-2.150,3131
28.972,-1.863,3131
28.976,-1.423,3131
28.980,-0.897,3131
28.984,-0.367,3139
28.988,0.212,3139
28.992,0.743,3139
28.996,1.188,3139
29.000,1.468,3139
29.004,1.548,3139
29.008,1.455,3139
29.012,1.150,3139
29.016,0.708,3139
29.020,0.190,3139
29.024,-0.367,3129
29.028,-0.963,3129
29.032,-1.502,3129
29.036,-1.955,3129
29.040,-2.305,3129
29.044,-2.208,3129
29.048,-1.923,3129
29.052,-1.492,3129
29.056,-0.973,3129
29.060,-0.427,3125
29.064,0.152,3125
29.068,0.700,3125
29.072,1.167,3125
29.076,1.438,3125
29.080,1.535,3125
29.084,1.435,3125
29.088,1.153,3125
29.092,0.728,3125
29.096,0.223,3125
29.100,-0.333,3115
29.104,-0.912,3115
29.108,-1.458,3115
29.112,-1.897,3115
29.116,-2.172,3115
29.120,-2.145,3115
29.124,-1.865,3115
29.128,-1.458,3115
29.132,-0.930,3115
29.136,-0.388,3129
29.140,0.182,3129
29.144,0.708,3129
29.148,1.167,3129
29.152,1.420,3129
29.156,1.508,3129
29.160,1.393,3129
29.164,1.095,3129
29.168,0.662,3129
29.172,0.140,3129
29.176,-0.403,3129
29.180,-0.980,3112
29.184,-1.532,3112
29.188,-1.948,3112
29.192,-2.195,3112
29.196,-2.268,3112
29.200,-1.795,3112
29.204,-1.413,3112
29.208,-0.887,3112
29.212,-0.343,3112
29.216,0.223,3120
29.220,0.770,3120
29.224,1.212,3120
29.228,1.488,3120
29.232,1.573,3120
29.236,1.460,3120
29.240,1.147,3120
29.244,0.713,3120
29.248,0.198,3120
29.252,-0.352,3120
29.256,-0.927,3114
29.260,-1.492,3114
29.264,-1.923,3114
29.268,-2.172,3114
29.272,-2.260,3114
29.276,-2.145,3114
29.280,-1.337,3114
29.284,-0.885,3114
29.288,-0.378,3114
29.292,0.182,3115
29.296,0.730,3115
29.300,1.167,3115
29.304,1.433,3115
29.308,1.530,3115
29.312,1.423,3115
29.316,1.133,3115
29.320,0.698,3115
29.324,0.198,3115
29.328,-0.350,3115
29.332,-0.922,3116
29.336,-1.492,3116
29.340,-1.927,3116
29.344,-2.183,3116
29.348,-2.270,3116
29.352,-2.160,3116
29.356,-1.875,3116
29.360,-0.840,3116
29.364,-0.405,3116
29.368,0.170,3111
29.372,0.708,3111
29.376,1.153,3111
29.380,1.420,3111
29.384,1.505,3111
29.388,1.395,3111
29.392,1.103,3111
29.396,0.672,3111
29.400,0.168,3111
29.404,-0.375,3111
29.408,-0.930,3105
29.412,-1.488,3105
29.416,-1.923,3105
29.420,-2.175,3105
29.424,-2.260,3105
29.428,-2.147,3105
29.432,-1.867,3105
29.436,-1.452,3105
29.440,-0.292,3107
29.444,0.715,3107
29.448,1.167,3107
29.452,1.427,3107
29.456,1.515,3107
29.460,1.413,3107
29.464,1.117,3107
29.468,0.695,3107
29.472,0.190,3107
29.476,-0.347,3107
29.480,-0.917,3119
29.484,-1.480,3119
29.488,-1.907,3119
29.492,-2.167,3119
29.496,-2.252,3119
29.500,-2.143,3119
29.504,-1.857,3119
29.508,-1.423,3119
29.512,-0.912,3119
29.516,-0.388,3119
29.520,0.780,3127
29.524,1.417,3127
29.528,1.498,3127
29.532,1.393,3127
29.536,1.093,3127
29.540,0.660,3127
29.544,0.147,3127
29.548,-0.403,3127
29.552,-0.973,3112
29.556,-1.528,3112
29.560,-1.965,3112
29.564,-2.203,3112
29.568,-2.288,3112
29.572,-2.170,3112
29.576,-1.873,3112
29.580,-1.427,3112
29.584,-0.902,3112
29.588,-0.372,3112
29.592,0.195,3110
29.596,0.735,3110
29.600,1.468,3110
29.604,1.522,3110
29.608,1.417,3110
29.612,1.117,3110
29.616,0.698,3110
29.620,0.188,3110
29.624,-0.362,3110
29.628,-0.910,3125
29.632,-1.468,3125
29.636,-1.895,3125
29.640,-2.163,3125
29.644,-2.252,3125
29.648,-2.143,3125
29.652,-1.863,3125
29.656,-1.442,3125
29.660,-0.915,3125
29.664,-0.393,3125
29.668,0.177,3128
29.672,0.718,3128
29.676,1.157,3128
29.680,1.498,3128
29.684,1.385,3128
29.688,1.067,3128
29.692,0.632,3128
29.696,0.125,3128
29.700,-0.367,3128
29.704,-0.922,3125
29.708,-1.472,3125
29.712,-1.897,3125
29.716,-2.143,3125
29.720,-2.225,3125
29.724,-2.123,3125
29.728,-1.847,3125
29.732,-1.410,3125
29.736,-0.902,3125
29.740,-0.367,3125
29.744,0.193,3135
29.748,0.738,3135
29.752,1.180,3135
29.756,1.452,3135
29.760,1.390,3135
29.764,1.137,3135
29.768,0.703,3135
29.772,0.193,3135
29.776,-0.347,3135
29.780,-0.912,3118
29.784,-1.488,3118
29.788,-1.905,3118
29.792,-2.163,3118
29.796,-2.252,3118
29.800,-2.138,3118
29.804,-1.855,3118
29.808,-1.413,3118
29.812,-0.892,3118
29.816,-0.355,3118
29.820,0.217,3135
29.824,0.782,3135
29.828,1.188,3135
29.832,1.458,3135
29.836,1.530,3135
29.840,1.050,3135
29.844,0.058,3135
29.848,-0.388,3135
29.852,-0.945,3133
29.856,-1.508,3133
29.860,-1.948,3133
29.864,-2.192,3133
29.868,-2.272,3133
29.872,-2.163,3133
29.876,-1.873,3133
29.880,-1.455,3133
29.884,-0.932,3133
29.888,-0.403,3133
29.892,0.158,3137
29.896,0.708,3137
29.900,1.140,3137
29.904,1.407,3137
29.908,1.498,3137
29.912,1.377,3137
29.916,1.073,3137
29.920,0.058,3137
29.924,-0.393,3137
29.928,-0.968,3133
29.932,-1.508,3133
29.936,-1.933,3133
29.940,-2.178,3133
29.944,-2.252,3133
29.948,-2.132,3133
29.952,-1.845,3133
29.956,-1.405,3133
29.960,-0.887,3133
29.964,-0.352,3133
29.968,0.220,3129
29.972,0.757,3129
29.976,1.192,3129
29.980,1.458,3129
29.984,1.540,3129
29.988,1.433,3129
29.992,1.137,3129
29.996,0.705,3129
30.000,-0.480,3129
30.004,-0.963,3136
30.008,-1.498,3136
30.012,-1.927,3136
30.016,-2.167,3136
30.020,-2.257,3136
30.024,-2.143,3136
30.028,-1.855,3136
30.032,-1.423,3136
